car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,rating_min,rating_mean,distance_total,speed_max_max,user_ride_quality_mean,deviation_normal_mean,deviation_normal_std,deviation_min_max_diff,ride_quality_slope,driver_age_mean,driver_rating_mean,driver_accidents_mean,work_duration_mean,work_duration_max,destroy_degree_std,destroy_degree_sum,work_type_nuniq,work_type_mode,worker_speed_mean,worker_experience_mean
q19295660b,Kia Rio X-line,economy,petrol,4.38,2015,85598,2019,79.02,another_bug,0.1,4.702241379310345,14584384.218114333,172.78229364561176,3.0643270622729957,-0.19597126436781606,1.2244515555489541,10.0,0.10628249768369614,33.41379310344828,8.176436781609196,16.48062015503876,21.91176470588235,59,2.4424517211159316,131.1,3,repair,26.06204474447117,271.02941176470586
e10695158w,Skoda Rapid,economy,petrol,4.14,2017,111218,2021,43.0,engine_check,0.48,4.7267816091954025,23461372.216248535,157.0,1.4469349363711503,-1.8816609195402298,2.72405256265892,15.601,0.01991697240787982,34.3448275862069,8.044827586206896,16.21875,29.88235294117647,61,1.9428923437845294,116.2,4,repair,26.092671958485237,266.94117647058823
d-3096262i,Kia Sportage,standart,petrol,6.84,2014,60110,2015,65.64,engine_ignition,0.1,3.9995402298850573,8938442.510902254,183.05801541841828,3.4269471789286996,-2.858810344827586,4.087266268964915,12.92,-0.012822542768124152,35.50574712643678,7.982183908045977,7.074712643678161,29.235294117647058,68,2.011892006896824,97.5,3,reparking,26.092165487156727,268.8235294117647
K65157128T,VW Polo,economy,petrol,3.88,2011,7563,2016,34.3,gear_stick,0.1,4.609942528735632,15278051.38846386,113.2286013958382,8.643901967039696,-2.640896551724138,3.2407512421526663,16.900000000000002,-0.041159929874269634,34.35632183908046,7.782183908045977,8.293103448275861,26.294117647058822,70,2.9910085100695345,151.0,3,repair,26.27728183258026,270.97058823529414
f15758729f,Renault Kaptur,standart,petrol,3.26,2015,76080,2017,37.4,break_bug,0.1,5.113908045977012,6746701.964197743,111.30343934093747,8.846225661105967,-17.793166666666668,17.801529856346534,69.50699999999999,0.043740550282177965,34.59770114942529,8.054022988505748,7.603448275862069,25.176470588235293,61,2.9356679252868387,122.60000000000001,4,repair,26.07670372777173,267.5882352941176
t-6744951h,Renault Sandero,standart,petrol,4.24,2014,64462,2018,50.67,engine_overheat,0.1,4.209080459770115,6612902.460491084,189.9930339218968,-13.962660889580095,-4.3629080459770115,5.277607820180873,15.981,-0.22231613537926043,33.08045977011494,7.816091954022989,9.137931034482758,27.205882352941178,62,2.958404445430864,126.6,5,repair,26.237815497371734,269.79411764705884
Z64841412z,VW Tiguan,economy,petrol,4.36,2016,105765,2021,50.86,engine_check,0.1,4.408275862068965,13707142.832930375,157.9135267703395,-0.0014012586193842384,-2.0983333333333336,2.946251813663982,14.8,0.0021039633107067693,36.04597701149425,8.09655172413793,14.627118644067796,24.676470588235293,68,1.9200717641074352,110.1,4,repair,26.12666206812678,268.9117647058824
q14218693U,Hyundai Solaris,economy,petrol,4.18,2013,39146,2015,31.28,gear_stick,0.1,4.698620689655172,13798711.539631525,95.50385808775542,12.164217114988768,-11.14746551724138,12.899134500985971,55.689,0.06807079062419422,33.64367816091954,7.79367816091954,8.994252873563218,26.029411764705884,61,2.8142747915751833,148.0,3,repair,26.358210437926903,270.7647058823529
i65206392I,Smart ForTwo,economy,petrol,4.44,2016,100950,2016,42.55,engine_fuel,0.1,3.726091954022989,9435249.613275012,179.2854514630656,-3.9450239332647525,-2.784132183908046,4.019679035557491,12.747,-0.10490526226171533,33.47701149425287,8.077586206896552,17.700934579439252,24.558823529411764,50,2.609746233078902,108.1,4,reparking,26.29381624932795,265.2647058823529
Z16324825g,Renault Kaptur,standart,petrol,2.72,2014,68212,2017,50.91,engine_overheat,0.1,4.077413793103449,15463213.59893533,199.0848143270527,5.563017829322587,0.8630344827586207,7.15458699292045,37.764,-0.018796935764320226,32.63793103448276,7.8310344827586205,9.167630057803468,24.970588235294116,63,2.7221020502899065,107.2,4,repair,26.21402030249333,271.7647058823529
e58896117T,Smart ForFour,economy,petrol,4.44,2017,124072,2019,24.47,engine_overheat,0.1,4.305172413793104,11333144.16151746,199.224863722164,-8.263491582652282,18.88953448275862,17.716361235576564,57.807,0.01866113195254182,33.701149425287355,7.76551724137931,8.236994219653178,29.764705882352942,67,3.4341435971708147,138.1,3,repair,26.126554879869296,266.0882352941176
K-1677124d,VW Tiguan,economy,petrol,5.08,2017,110327,2021,65.47,engine_ignition,0.1,3.952758620689655,13641847.181070475,190.341478643906,-13.441046853792804,33.23267816091954,11.754244514383446,51.382000000000005,-0.08609766507688793,35.82183908045977,8.0,7.045977011494253,25.441176470588236,63,1.9726584756808714,108.1,4,repair,26.17475619495679,272.7647058823529
b35718807I,Smart ForFour,economy,petrol,2.26,2015,88317,2021,38.6,gear_stick,0.1,4.4239080459770115,10580840.948029215,110.04536680022233,-1.8233312378689261,-1.3202126436781612,12.578057133100431,54.722,-0.000749522738577663,34.64942528735632,7.854022988505746,8.017341040462428,23.58823529411765,49,2.647180924100162,122.5,4,repair,26.125361971468564,267.5
V97485328d,VW Tiguan,economy,petrol,3.66,2015,86555,2019,24.24,wheel_shake,0.1,4.698103448275862,13242370.755208585,175.26561489102963,5.6423514285071805,-1.9533448275862069,4.685457016413761,26.726999999999997,0.05287663076275275,33.867816091954026,8.105747126436782,16.308333333333334,29.38235294117647,64,3.219466469677253,127.3,4,repair,26.282643618706466,262.1470588235294
R-2824741Q,VW Polo VI,economy,petrol,3.74,2013,48955,2015,28.63,wheel_shake,0.1,4.530402298850574,13244538.174966985,130.0893024642103,0.5541278203864178,-0.32428160919540233,11.020473282012174,48.066,0.059383073820770294,34.21264367816092,8.09712643678161,15.612903225806452,22.058823529411764,65,2.7169501618208205,136.0,4,repair,26.310772775179775,267.7647058823529
M-2130010I,Renault Sandero,standart,petrol,5.22,2013,43337,2016,60.63,engine_ignition,0.1,4.13183908045977,15301387.870039318,182.94766048697423,3.970335393159511,-4.089971264367816,5.082079962459685,15.469,0.0015952527279121337,34.166666666666664,8.00977011494253,7.410404624277457,27.11764705882353,66,1.9312631057421237,105.9,4,repair,26.08335109856413,265.9117647058824
N10159439v,Kia Rio X-line,economy,petrol,2.86,2011,6319,2017,50.39,engine_ignition,0.1,4.0344252873563216,9874544.455705678,184.83436845964272,-0.6457882350462302,20.423344827586206,12.358433718900342,54.369,0.027642371650910918,34.304597701149426,7.999425287356322,7.609195402298851,25.970588235294116,65,1.9534055458049315,102.8,3,repair,26.105305265364308,268.7647058823529
F45462936z,Renault Kaptur,standart,petrol,4.3,2013,43308,2014,41.2,engine_overheat,0.1,4.223850574712644,14899554.848981066,193.98214560564548,-11.527108522083072,-3.009477011494253,4.22133409000857,13.26,0.0355007671514466,34.166666666666664,7.941954022988506,9.385057471264368,31.676470588235293,66,3.6005891773767287,132.6,4,reparking,26.367456255069474,272.2352941176471
p-1518592V,Kia Sportage,standart,petrol,4.76,2015,88182,2020,57.69,engine_ignition,0.1,4.101551724137931,19730706.291960828,191.99660287634697,1.927378453386212,0.11141379310344827,9.339915451897562,37.888000000000005,-0.0034546971480045744,36.03448275862069,8.01551724137931,7.264367816091954,26.61764705882353,66,1.9896994102917929,100.5,3,reparking,26.177274360108903,265.29411764705884
X-2494579Q,Renault Kaptur,standart,petrol,5.4,2015,86954,2019,41.77,gear_stick,0.1,4.356896551724138,8072315.566807155,112.3748593866485,-1.9765531903663096,-46.69531034482759,32.03622415123929,113.106,-0.011493644437418588,34.160919540229884,7.831609195402299,8.69186046511628,24.88235294117647,65,2.886765239370371,116.1,4,reparking,26.142170449573026,272.44117647058823
e46251116n,Smart ForFour,economy,petrol,4.16,2017,131145,2020,40.45,wheel_shake,0.1,4.756609195402299,17730062.08770658,147.7666459271086,-3.9198003593172155,-3.705948275862069,11.453092956950368,43.756,0.0032346724919409585,32.833333333333336,8.136781609195403,18.84375,24.58823529411765,55,2.773372561596962,111.7,4,reparking,26.085286100508064,264.47058823529414
v-9957846B,Hyundai Solaris,economy,petrol,4.0,2013,44083,2014,63.19,engine_check,0.1,4.619022988505748,12218409.060316699,169.59873872592385,4.621690946014201,0.3735344827586207,14.393438629851085,61.191,0.1322037485174762,33.701149425287355,8.148850574712645,16.639344262295083,21.852941176470587,39,1.8810647608684572,94.9,4,repair,26.289510057965494,265.2647058823529
u19644523F,Audi A4,premium,petrol,4.12,2014,59644,2020,53.2,break_bug,0.54,5.66051724137931,6651703.903839569,123.31363973095618,-7.022303611152867,-2.150034482758621,2.796486467923286,8.6,-0.012672180550479044,36.1551724137931,8.041954022988506,7.0344827586206895,26.970588235294116,65,2.773737287185724,94.6,4,reparking,25.90164078615121,270.7352941176471
T13028640g,Audi Q3,premium,petrol,3.14,2017,129153,2020,47.79,engine_overheat,0.1,4.330114942528736,17056865.4875777,184.8147104714521,-8.926999190360657,1.9265172413793104,15.346127200522432,62.027,-0.17392527721913986,34.201149425287355,7.898850574712644,8.39655172413793,24.294117647058822,58,2.7134329474065324,112.3,3,reparking,26.238638239523336,266.5882352941176
G-1964724b,VW Polo,economy,petrol,5.68,2013,37671,2020,23.88,break_bug,0.27,5.417068965517242,8498340.51256643,102.28881575481094,-7.955541472748198,-4.2313965517241385,9.105964555993888,29.029,-0.14652159884464278,34.05172413793103,8.043103448275861,7.333333333333333,28.176470588235293,64,3.094518182326396,145.6,4,repair,26.241825716777818,267.7647058823529
m16859646c,BMW 320i,business,petrol,3.16,2017,130205,2016,64.14,engine_check,0.26,4.690459770114942,9672120.209170554,165.65422410086234,-2.9151468436137837,4.92269540229885,18.810402203487648,61.522,-0.0744677459192862,33.241379310344826,8.15287356321839,18.529411764705884,25.764705882352942,66,1.867388293160572,84.3,4,reparking,26.30213052252125,270.5
d-1391916M,Kia Rio X-line,economy,petrol,4.2,2015,85209,2016,30.32,gear_stick,0.1,4.436609195402299,9335666.208394518,104.84507211172264,-0.5109628224290004,-25.679919540229882,20.284254708236958,75.669,-0.00902268273053219,34.275862068965516,7.780459770114942,8.895348837209303,24.794117647058822,67,2.7549986978784475,123.39999999999999,3,repair,26.229670443658737,267.88235294117646
i-6370435c,VW Polo,economy,petrol,5.4,2013,43211,2016,51.91,engine_check,0.1,4.421781609195402,15323908.29619514,157.0,-5.627238888289493,-1.9434827586206895,2.791535456501194,14.599,-0.1599377469479184,34.339080459770116,8.068965517241379,15.743362831858407,32.14705882352941,69,2.0126892466461532,93.9,4,reparking,26.457735883621922,267.1764705882353
T12624719o,Renault Sandero,standart,petrol,4.18,2013,38993,2018,44.77,another_bug,0.1,4.929655172413793,8755462.80789241,199.57545691718855,-10.102854424004672,-0.14988505747126438,0.9858627327129823,8.001999999999999,0.03882415730405294,33.04022988505747,8.191379310344827,15.991525423728813,27.91176470588235,71,3.1268146246571282,153.0,3,repair,26.212639517954404,267.7647058823529
B11921379d,Mercedes-Benz E200,business,petrol,3.42,2015,91309,2021,73.42,engine_check,0.1,4.636724137931035,6251597.533312335,166.2425031027836,1.7767314707327728,7.828672413793104,12.597211242058226,42.378,-0.12708027574513914,34.40229885057471,8.308045977011494,15.260504201680673,27.352941176470587,63,1.887639218225193,83.3,4,reparking,26.148860161181744,270.8529411764706
a67229154g,Smart ForFour,economy,petrol,5.04,2014,67004,2020,28.39,engine_overheat,0.1,4.03632183908046,16333298.34298377,189.76447947703912,-9.664270691271508,-3.08680459770115,4.288161529447987,13.43,-0.060808457019811815,33.632183908045974,7.820689655172414,9.005747126436782,26.705882352941178,64,3.1661548512177173,132.7,3,repair,26.10313339828301,266.29411764705884
u14638117A,Renault Kaptur,standart,petrol,4.3,2014,60331,2019,37.23,engine_fuel,0.1,3.9947701149425288,14485392.790597593,170.4533216582715,-13.23591838238732,7.3292183908045985,10.585655607193665,41.349999999999994,-0.023960727054719987,33.793103448275865,8.09080459770115,15.685483870967742,26.38235294117647,64,3.0945426634480544,143.9,3,repair,26.306251007326868,269.97058823529414
L-6802285d,Smart ForFour,economy,petrol,3.48,2014,58671,2014,23.25,break_bug,0.1,5.213448275862069,9715849.75879092,131.56738248206196,9.179245577075935,-7.708362068965518,9.3387468828605,29.013,0.08050178923975701,33.94252873563219,8.105747126436782,7.936781609195402,26.11764705882353,66,3.0323993194826064,146.3,4,repair,25.913653011469414,268.2352941176471
s-1372033F,Nissan Qashqai,standart,petrol,4.54,2014,68093,2019,118.04,another_bug,0.1,4.366896551724138,18645622.444194485,185.99976413876243,1.8122304906486253,-4.450626436781609,9.233380514562144,50.64,-0.04960790256496563,33.17816091954023,8.159770114942528,17.826446280991735,23.558823529411764,47,2.3482784683052143,97.9,4,repair,26.169377340146873,265.7352941176471
x53768772i,Nissan Qashqai,standart,petrol,4.4,2013,43051,2022,38.48,engine_overheat,0.1,3.9764367816091952,21615458.35294677,181.0,-1.4340025284696452,-5.3533793103448275,8.050334311431557,31.31,-0.1465115026452883,32.764367816091955,7.825287356321838,8.982758620689655,24.970588235294116,69,2.83607396025234,125.2,4,repair,26.019139010509527,271.11764705882354
v22019991n,Kia Rio,economy,petrol,3.24,2015,78360,2021,34.65,electro_bug,0.0,4.155057471264368,13031437.188453093,194.67061749792063,-14.987495933264954,-11.327448275862068,13.045830137743568,69.916,-0.13978352724104298,34.43103448275862,7.999425287356322,7.017241379310345,28.0,48,3.3126950216697226,127.1,4,repair,26.095710161582,269.44117647058823
g88678216g,Smart ForFour,economy,petrol,3.78,2014,60275,2016,29.09,gear_stick,0.1,4.485402298850575,11279363.174826775,115.85952874112384,-1.9500044853032932,-22.866471264367817,12.707787840068265,67.289,-0.04950190393862359,33.9367816091954,7.827011494252874,8.473988439306359,26.705882352941178,66,2.978155765688874,147.2,4,repair,26.104025571747464,267.2647058823529
b-7314701z,VW Polo,economy,petrol,4.14,2012,28098,2021,44.2,engine_overheat,0.1,3.8978735632183907,10619955.908683043,197.76395851698155,-3.5495444202333712,-4.576620689655172,8.896007744909427,38.084999999999994,-0.08138542186112245,33.43103448275862,7.864942528735632,9.413793103448276,26.0,61,3.009996713271253,133.1,4,repair,26.42202629932325,269.8235294117647
N-2930071J,Skoda Rapid,economy,petrol,5.24,2017,118550,2017,33.76,electro_bug,0.0,3.9214367816091955,11939897.654982671,192.8045995453802,-5.376279378306455,-0.15358045977011495,1.0967468194503023,9.092,-0.062366690604464675,35.758620689655174,8.000574712643678,7.419540229885057,25.941176470588236,48,3.209788949142797,147.2,4,repair,26.165618641925533,265.52941176470586
W-2145474K,Renault Kaptur,standart,petrol,5.56,2012,25972,2016,27.32,engine_overheat,0.1,4.132528735632183,25195589.104989883,187.64721902244085,-8.329008187368688,-3.0106551724137933,4.221687461775835,13.261,0.019889622104089257,33.57471264367816,7.774712643678161,8.354651162790697,27.323529411764707,63,3.0032246484021226,132.8,3,repair,26.10495094510129,265.61764705882354
d-2251789J,Skoda Rapid,economy,petrol,5.42,2016,110641,2020,69.12,engine_ignition,0.1,3.793333333333333,15627687.237556016,197.80040243732975,4.387622089105029,-3.3241436781609193,4.488413742873326,13.94,0.10386694459577996,34.99425287356322,8.021264367816093,7.442528735632184,23.823529411764707,49,1.9791155589611047,96.4,4,repair,26.10420284408177,274.1470588235294
S-1907504N,Smart ForTwo,economy,petrol,4.66,2017,114029,2016,41.89,electro_bug,0.0,4.224942528735632,10446526.718236556,188.4926160499573,-13.280316940711865,17.37485632183908,10.258341933373632,58.269000000000005,-0.17169544275296394,35.60344827586207,7.948850574712643,6.902298850574713,25.147058823529413,44,2.6077031779954614,103.5,4,repair,25.970903655647383,274.94117647058823
e-5805562W,Kia Rio,economy,petrol,3.94,2013,44331,2016,21.57,gear_stick,0.1,4.380114942528736,11938372.50872181,102.67684722069023,-0.7093758517343934,-67.43761494252874,36.862455936830976,119.69200000000001,0.010974734212266852,33.660919540229884,7.839080459770115,9.810344827586206,31.441176470588236,68,3.5417612968379117,151.9,4,reparking,26.024715266276974,264.88235294117646
N44849090k,Tesla Model 3,premium,electro,3.6,2015,86115,2022,55.3,electro_bug,0.0,4.186149425287356,15782760.48174655,199.3701025284091,2.5891556728222085,-30.503333333333334,20.269226709539197,76.93100000000001,0.04957375072261704,35.62643678160919,9.175287356321839,11.69767441860465,25.41176470588235,48,2.7459920558454805,111.5,5,repair,26.108185632296053,266.7352941176471
I13538939n,Skoda Rapid,economy,petrol,3.66,2014,60278,2019,60.48,engine_check,0.52,4.6899425287356316,6326746.33579427,167.0,-0.16667902553649325,23.641114942528738,15.489600891148182,55.512,0.0020077934569810714,34.18390804597701,8.044252873563218,18.61904761904762,26.058823529411764,57,1.82241930444454,78.2,3,reparking,26.169483097692986,272.8529411764706
x-6241530r,Kia Rio,economy,petrol,4.5,2014,57624,2014,67.56,another_bug,0.63,4.747988505747126,12353010.289310219,185.8643864553104,4.780875482181937,-16.913149425287354,11.339763318863055,60.068000000000005,0.05576872602456307,34.201149425287355,8.048275862068966,13.931623931623932,26.5,65,3.041308002685921,132.2,4,repair,26.11199783843239,268.29411764705884
N-1337765t,Volkswagen ID.4 ,premium,electro,5.06,2013,47687,2020,70.87,engine_overheat,0.1,4.020402298850574,19216151.15751495,199.935919539169,4.909709261411746,8.363735632183907,11.255213211077585,50.775000000000006,0.007503465085224521,32.97701149425287,9.022413793103448,14.405882352941177,28.441176470588236,69,3.132146018455544,128.4,4,repair,26.640332515966282,269.3235294117647
n10482164t,Kia Rio,economy,petrol,1.96,2015,80512,2019,83.35,another_bug,0.39,4.658620689655173,13356181.777483819,198.01492644619785,-6.100321283535435,-9.490580459770115,10.914479405624478,53.754,-0.007126942941549181,33.775862068965516,8.124137931034483,15.434426229508198,27.235294117647058,69,3.1143964488551727,131.2,5,repair,26.193539935593964,264.6470588235294
q78677693j,Smart ForTwo,economy,petrol,3.88,2017,117271,2016,32.42,break_bug,0.1,5.21948275862069,24272815.76192216,112.0312426635182,-12.246967769248279,5.348281609195403,14.461232510333465,57.527,-0.03609651947916746,35.94252873563219,8.036206896551723,7.757225433526012,24.941176470588236,58,2.9076639771338035,119.2,5,repair,26.15974114419636,268.5
N32430719L,Fiat 500,business,petrol,3.76,2015,74370,2019,50.37,engine_overheat,0.1,4.209942528735632,13663265.638322057,194.07408482381788,-7.00989827605166,-2.4613218390804597,10.69999735237853,37.945,-0.1677454991653793,33.275862068965516,7.934482758620689,8.362068965517242,33.1764705882353,69,3.55401031298628,138.9,4,reparking,26.211312665069023,271.61764705882354
p-8718312x,Renault Kaptur,standart,petrol,6.14,2011,2768,2016,29.76,engine_fuel,0.1,4.011609195402299,17622561.149718575,183.30903388603133,1.452566974188319,2.9627931034482757,10.132565411494664,43.108000000000004,0.06323587254084956,33.741379310344826,8.072988505747126,16.746031746031747,24.176470588235293,64,2.887604895425543,121.9,5,repair,26.06105391302556,265.70588235294116
T-1931494b,VW Tiguan,economy,petrol,5.8,2017,114464,2020,23.18,electro_bug,0.0,4.3966091954022986,10756984.6894014,184.696584114695,15.753718614089177,11.52612643678161,17.346081593342085,68.491,0.16220137495183692,35.701149425287355,7.921839080459771,7.350574712643678,26.294117647058822,48,3.173649304960055,154.2,3,repair,26.22156522369493,267.8235294117647
y35238235q,Smart ForFour,economy,petrol,4.44,2015,75319,2020,33.92,wheel_shake,0.1,4.6417816091954025,11639216.339860506,126.57645842351778,-2.224710506127162,26.763367816091954,13.146796093675047,50.545,-0.0034330139211285397,31.5,8.241379310344827,17.625,28.61764705882353,69,3.336190842932019,136.7,4,repair,26.105031119814154,269.55882352941177
F13192545Q,VW Polo VI,economy,petrol,4.88,2015,79140,2016,53.91,wheel_shake,0.1,4.625287356321839,5147586.580974119,127.47491182735038,-5.741986376961004,33.624758620689654,19.923037783706448,70.408,-0.008713389456920441,34.206896551724135,8.09367816091954,17.872881355932204,24.0,46,2.712590305880697,112.0,5,reparking,26.114115312049293,270.61764705882354
W18403556e,Smart ForFour,economy,petrol,4.18,2016,89891,2015,37.08,break_bug,0.21,5.212528735632184,21382577.5091158,105.72652332464462,-3.2650373141362987,-6.50583908045977,10.043762580409947,29.018,-0.0648999592207094,34.264367816091955,8.054022988505748,7.413793103448276,25.41176470588235,63,3.11460391956306,113.89999999999999,4,reparking,26.253042039720107,272.0
M82843835N,Skoda Rapid,economy,petrol,4.38,2017,126318,2015,26.77,wheel_shake,0.1,4.709252873563218,16680439.902398081,120.73461680882394,1.150883249645862,1.1112126436781609,6.300812782294606,26.724,0.06069003992089111,33.12643678160919,8.148850574712645,16.771428571428572,27.294117647058822,57,2.9514188859403214,122.2,4,repair,26.111005398095745,267.6470588235294
s13606781f,Kia Rio X,economy,petrol,4.28,2014,62715,2018,31.97,engine_fuel,0.1,4.200919540229886,25514735.51541444,174.4591592984899,1.2785629605070818,-15.077454022988505,6.990615282624681,37.322,0.016914480734411777,33.58620689655172,8.149425287356323,15.869565217391305,25.323529411764707,62,2.976653063108047,125.4,4,repair,26.102065326727317,271.20588235294116
t-2138235v,Renault Sandero,standart,petrol,3.74,2015,85569,2022,28.74,electro_bug,0.0,4.118275862068966,11884915.889568636,180.9769414610112,13.526043290693613,-14.182080459770114,12.226274999028542,64.407,0.026571741617795283,33.89080459770115,8.038505747126438,7.522988505747127,27.735294117647058,48,3.0098353334365076,140.4,4,repair,26.053496168795824,266.02941176470586
S16342495w,Kia Sportage,standart,petrol,2.74,2015,80658,2016,24.01,engine_overheat,0.1,4.04051724137931,13465524.3528562,187.0,-1.5907058860639307,21.18464367816092,9.329538963482861,38.406000000000006,-0.06122437054227967,33.672413793103445,7.86896551724138,9.091954022988507,32.35294117647059,70,3.592932257966838,144.2,3,repair,26.07614034348604,266.3235294117647
W-2042458Y,Audi Q3,premium,petrol,5.04,2013,39782,2021,95.88,another_bug,0.35,4.791954022988506,8461356.205947353,170.0,9.250947202894706,5.32167816091954,9.0301096338786,43.483999999999995,0.15080212649887934,35.660919540229884,8.1316091954023,14.347457627118644,25.205882352941178,60,2.6348768012140074,96.9,4,reparking,26.18637284361691,268.2352941176471
c11505078D,Kia Rio,economy,petrol,3.94,2011,1638,2018,41.39,engine_fuel,0.1,4.034252873563219,17917821.83842257,178.58954634854382,12.549961639787806,11.258844827586207,19.09581052573422,74.22200000000001,0.08689356049130696,32.94827586206897,8.08103448275862,16.24390243902439,24.147058823529413,62,2.9919023214154676,118.8,3,repair,25.84571177281451,269.6470588235294
h-1488746F,Kia Rio X-line,economy,petrol,5.22,2012,19782,2017,35.95,break_bug,0.1,5.191551724137931,11423154.315575622,108.06679720936305,0.6095494507597777,1.7304827586206897,22.85899013459889,81.505,-0.0028789505540713863,33.747126436781606,8.030459770114943,7.425287356321839,26.823529411764707,59,2.9266858724636697,126.6,4,repair,26.070615769485823,269.20588235294116
t67883849F,Smart Coupe,economy,petrol,3.26,2013,47977,2019,44.74,engine_overheat,0.1,4.163965517241379,7736268.666963425,194.08732272605823,-4.266197431267361,-11.78062643678161,17.02178322928391,60.536,-0.05973889726264753,32.4080459770115,7.777011494252874,9.10344827586207,22.529411764705884,48,2.5741360629516525,120.5,3,reparking,26.256194918529985,268.44117647058823
m14751349G,Kia Rio,economy,petrol,5.04,2014,61944,2018,110.12,another_bug,0.14,4.927643678160919,19820893.155798268,200.0,8.88485270628392,3.715425287356322,13.334678522912155,68.19,0.2053752499365768,33.55747126436781,8.105747126436782,16.675,23.852941176470587,45,2.281251571923371,84.3,4,reparking,26.17268290985426,270.6470588235294
L-2236074w,Smart Coupe,economy,petrol,6.22,2015,76063,2016,34.4,gear_stick,0.1,4.704655172413793,13528064.61201063,105.41571318879564,-0.3673990444928167,-10.266580459770115,14.212153430200036,56.983000000000004,0.052377013995638884,33.17816091954023,7.801149425287357,9.735632183908047,24.0,39,2.6244174296250558,122.3,4,repair,26.051848912243585,264.11764705882354
Q22604154e,Kia Rio X-line,economy,petrol,3.98,2014,59406,2022,24.01,wheel_shake,0.3,4.491379310344827,8500054.052077662,119.0,-2.946444466415825,24.948735632183908,12.452065769570355,53.458999999999996,0.024063543034749793,33.8448275862069,8.1183908045977,17.491071428571427,30.294117647058822,68,3.3898361766924414,138.9,4,repair,26.076362388723247,265.5882352941176
I-1499320U,Hyundai Solaris,economy,petrol,4.78,2012,20727,2016,44.28,engine_ignition,0.1,4.159885057471264,20206974.935538575,189.72808653813567,-0.6354025892426332,6.117385057471264,13.68068471463612,51.958,-0.06708884258503585,35.08620689655172,8.031609195402298,7.67816091954023,28.794117647058822,69,1.7546805245729231,131.1,4,repair,26.087063931609045,267.6470588235294
w-2107765l,Renault Kaptur,standart,petrol,6.08,2015,86506,2019,35.89,engine_fuel,0.1,4.092011494252874,14822025.261808716,186.6934632053218,-11.853581783544575,-3.0102183908045976,4.2211229649203235,13.26,-0.045353285431954,33.201149425287355,8.060344827586206,17.701612903225808,23.941176470588236,43,2.6817548861076417,136.1,4,repair,26.088119454187815,265.55882352941177
M-4256527V,Kia Rio,economy,petrol,4.42,2014,68655,2016,33.26,engine_overheat,0.1,4.091034482758621,15034883.847297883,196.74050843127856,4.373345656858037,8.873224137931034,5.5731154394034315,24.098,0.023754199819648974,33.31609195402299,7.836206896551724,9.183908045977011,28.558823529411764,66,3.2742554364468273,124.2,4,repair,26.07985215498442,265.5882352941176
V14377897W,Kia Rio X,economy,petrol,3.82,2014,64279,2017,80.09,another_bug,0.1,4.483793103448275,14369688.369088747,195.9131094512443,11.719417695674622,-9.615505747126436,19.496511322948592,70.857,0.01771892661692686,33.57471264367816,8.150574712643678,17.25,26.705882352941178,64,2.8080099334041284,100.0,4,reparking,26.27319385118838,272.0
r-1938611y,Smart ForFour,economy,petrol,5.36,2014,61809,2020,38.14,gear_stick,0.1,4.641206896551725,10213553.715434358,110.994989902542,10.128490483419322,-27.54342528735632,15.749158692004675,59.55,0.007160119040967859,33.55172413793103,7.83448275862069,8.971264367816092,23.11764705882353,44,2.64454673828624,122.5,4,repair,26.023533957442726,263.29411764705884
c-8145167j,VW Tiguan,economy,petrol,5.98,2013,48745,2021,34.45,electro_bug,0.0,4.024137931034483,13361627.797829907,187.9072797088196,7.118894521332422,1.5747931034482758,12.525860860785865,50.900000000000006,0.028750437481468646,36.58620689655172,8.017816091954023,7.281609195402299,21.558823529411764,48,2.3551532605268837,104.9,4,repair,26.225102678294576,268.8235294117647
B91129852I,Kia Rio X-line,economy,petrol,3.24,2014,54032,2014,22.85,gear_stick,0.57,4.560287356321839,15618990.812457897,103.90872586858134,-6.640737459430217,-24.409574712643675,19.975635368153817,60.84,-0.0897549766551836,33.94827586206897,7.7137931034482765,9.023121387283236,26.705882352941178,68,2.9025343895211546,152.6,2,repair,26.281361846152752,268.6470588235294
M37487017a,Hyundai Solaris,economy,petrol,3.2,2014,53772,2022,46.03,engine_check,0.1,4.353735632183907,17558033.252408177,151.0,-7.13574543217554,5.147120689655173,8.833907134603944,68.096,-0.0013449990345108889,33.724137931034484,8.089655172413792,17.1171875,27.58823529411765,64,1.8409507928640787,120.3,3,repair,26.111396405573732,269.8529411764706
z-2004787O,Smart Coupe,economy,petrol,5.64,2017,114968,2016,32.06,break_bug,0.13,5.375287356321839,20076855.083619233,117.35560773566098,-1.8742433166960715,-2.301011494252873,2.9128492953134666,8.899999999999999,-0.0035949242192925613,34.68390804597701,7.975287356321839,7.362068965517241,28.61764705882353,56,2.9743541368159736,134.5,4,reparking,26.210809585868454,265.8529411764706
l-1645080P,Nissan Qashqai,standart,petrol,5.26,2013,42757,2015,30.34,electro_bug,0.0,4.276724137931034,13536444.577135516,194.06047013413345,4.477943064436946,-21.024143678160918,23.112947915598724,91.84200000000001,0.16136072360941262,34.4080459770115,8.02183908045977,7.5,23.970588235294116,48,2.958784015782482,133.0,3,reparking,26.234809289708743,267.6764705882353
